Event,Hit,KE_i,KE_e
193,0,0.901961,0
194,0,1.22448,0
195,0,1.2322,0
196,0,1.09139,0
197,0,0.0430372,0
198,0,0.296697,0
199,0,0.631489,0
200,0,0.664779,0
201,0,1.153,0
202,0,1.22131,0
203,0,0.910139,0
204,0,0.686946,0
205,0,0.314122,0
206,0,0.97167,0
207,0,0.803742,0
208,0,1.30991,0
209,0,0.811485,0
210,0,1.34115,0
211,0,1.95176,0
212,0,0.181528,0
213,0,0.794899,0
214,0,1.2057,0
215,0,0.166552,0
216,0,0.0082352,0
217,0,0.510301,0
218,0,0.366798,0
219,0,0.0910862,0
220,0,0.0461076,0
221,0,1.16959,0
222,0,0.716454,0
223,0,0.061628,0
224,0,0.604236,0
225,0,1.39365,0
226,0,0.165265,0
227,0,0.931139,0
228,0,1.27572,0
229,0,1.50978,0
230,0,1.20312,0
231,0,0.17864,0
232,0,0.101169,0
233,0,1.21434,0
234,0,0.75324,0
235,0,0.262682,0
236,0,0.0209821,0
237,0,0.462434,0
238,0,1.62936,0
239,0,1.3379,0
240,0,0.846217,0
241,0,0.675888,0
242,0,1.0089,0
243,0,0.652113,0
244,0,1.2705,0
245,0,0.154823,0
246,0,0.9756,0
247,0,0.658136,0
248,0,0.340071,0
249,0,0.257263,0
250,0,0.287754,0
251,0,1.33745,0
252,0,0.190336,0
253,0,0.216127,0
254,0,0.819831,0
255,0,0.0113638,0
256,0,2.20451,0
257,0,0.174618,0
258,0,0.955014,0
259,0,0.591153,0
260,0,0.664747,0
261,0,0.655678,0
262,0,0.565583,0
263,0,0.103541,0
264,0,1.30112,0
265,0,0.676503,0
266,0,1.48903,0
267,0,0.232107,0
268,0,0.423102,0
269,0,0.704219,0
270,0,0.419996,0
271,0,0.616502,0
272,0,1.05528,0
273,0,0.514026,0
274,0,0.463301,0
275,0,0.509196,0
276,0,0.654625,0
277,0,0.0391932,0
278,0,0.46327,0
279,0,0.883174,0
280,0,1.94049,0
281,0,0.0525371,0
282,0,0.40365,0
283,0,0.205552,0
284,0,0.0846173,0
285,0,1.12483,0
286,0,1.16343,0
287,0,1.20949,0
288,0,0.850938,0
289,0,0.582711,0
290,0,0.361089,0
291,0,0.885194,0
292,0,0.0505731,0
293,0,1.03922,0
294,0,0.721066,0
295,0,0.395165,0
296,0,0.951154,0
297,0,0.687473,0
298,0,0.853543,0
299,0,0.686851,0
300,0,0.849199,0
301,0,0.530897,0
302,0,0.800373,0
303,0,0.0117191,0
304,0,0.0385588,0
305,0,0.658402,0
306,0,0.514879,0
307,0,0.371116,0
308,0,0.321868,0
309,0,0.866621,0
310,0,0.418173,0
311,0,0.825754,0
312,0,0.588334,0
313,0,1.18312,0
314,0,1.48161,0
315,0,0.0486052,0
316,0,0.607633,0
317,0,0.781953,0
318,0,1.17809,0
319,0,0.567136,0
320,0,0.850989,0
321,0,0.349842,0
322,0,1.15842,0
323,0,0.164892,0
324,0,0.285357,0
325,0,0.70841,0
326,0,1.16941,0
327,0,1.39921,0
328,0,0.766275,0
329,0,0.612295,0
330,0,0.431106,0
331,0,0.0685551,0
332,0,0.977137,0
333,0,0.436852,0
334,0,0.547944,0
335,0,0.834113,0
336,0,0.587264,0
337,0,0.149229,0
338,0,0.324975,0
339,0,0.103022,0
340,0,0.72127,0
341,0,0.848314,0
342,0,1.19409,0
343,0,0.398206,0
344,0,1.08784,0
345,0,0.204401,0
346,0,0.38557,0
347,0,1.26889,0
348,0,1.16426,0
349,0,1.33916,0
350,0,0.883234,0
351,0,0.980108,0
352,0,1.14059,0
353,0,0.402018,0
354,0,1.01911,0
355,0,0.489558,0
356,0,1.40596,0
357,0,0.0240368,0
358,0,0.669406,0
359,0,0.453691,0
360,0,0.492998,0
361,0,0.901938,0
362,0,0.663617,0
363,0,2.22688,0
364,0,1.33033,0
365,0,0.0200295,0
366,0,0.283234,0
367,0,0.17681,0
368,0,0.538875,0
369,0,0.339169,0
370,0,0.776468,0
371,0,0.175949,0
372,0,0.533001,0
373,0,0.525242,0
374,0,1.09722,0
375,0,0.9799,0
376,0,0.246424,0
377,0,1.2432,0
378,0,0.903186,0
379,0,1.04276,0
380,0,1.36292,0
381,0,1.43109,0
382,0,0.663459,0
383,0,0.101293,0
384,0,0.408203,0
385,0,0.865956,0
386,0,0.936416,0
387,0,0.681498,0
388,0,0.189796,0
389,0,0.0110856,0
390,0,0.332608,0
391,0,1.12541,0
392,0,0.895254,0
393,0,0.670781,0
394,0,0.437187,0
395,0,0.151271,0
396,0,1.3363,0
397,0,0.28017,0
398,0,0.618345,0
399,0,0.833605,0
400,0,0.662025,0
401,0,0.301235,0
402,0,0.655177,0
403,0,1.33812,0
404,0,0.204108,0
405,0,0.561428,0
406,0,0.208087,0
407,0,0.89905,0
408,0,1.10799,0
409,0,0.375517,0
410,0,0.833545,0
411,0,1.03704,0
412,0,0.948541,0
413,0,0.423379,0
414,0,0.767401,0
415,0,0.41401,0
416,0,0.204916,0
417,0,1.14643,0
418,1,0.646656,5.76416e-08
419,0,0.769343,0
420,0,0.965506,0
421,0,1.43456,0
422,0,0.0842054,0
423,0,1.25088,0
424,0,0.996718,0
425,0,0.263836,0
426,0,1.04499,0
427,0,0.020147,0
428,0,0.750711,0
429,0,1.12836,0
430,0,0.153848,0
431,0,0.462442,0
432,0,1.36986,0
433,0,0.55548,0
434,0,0.712173,0
435,0,0.292271,0
436,0,0.856095,0
437,0,0.780118,0
438,0,0.976568,0
439,0,1.42635,0
440,0,1.68673,0
441,0,0.924306,0
442,0,0.278611,0
443,0,0.45865,0
444,0,0.588105,0
445,0,1.05886,0
446,0,0.129457,0
447,0,1.23304,0
448,0,1.166,0
449,0,0.365062,0
450,0,0.662726,0
451,0,0.91704,0
452,0,0.304625,0
453,0,0.221836,0
454,1,1.31946,3.43214e-08
455,0,1.48917,0
456,0,0.0864239,0
457,0,0.0530217,0
458,0,0.0368245,0
459,0,0.648752,0
460,0,1.03097,0
461,0,0.600989,0
462,0,0.952091,0
463,0,0.425689,0
464,0,0.604141,0
465,0,0.175563,0
466,0,1.02957,0
467,0,1.95532,0
468,0,0.557036,0
469,0,0.881312,0
470,0,0.848358,0
471,0,1.03695,0
472,0,0.863868,0
473,0,0.538711,0
474,0,1.65211,0
475,0,0.706002,0
476,0,0.740848,0
477,0,0.857616,0
478,0,1.23427,0
479,0,0.565761,0
480,0,0.311201,0
481,0,0.805263,0
482,0,0.328926,0
483,0,1.10375,0
484,0,0.534556,0
485,0,0.235037,0
486,0,0.743791,0
487,0,0.287899,0
488,0,1.46145,0
489,0,0.813326,0
490,0,0.875332,0
491,0,0.396959,0
492,0,0.575947,0
493,0,1.36958,0
494,0,0.791118,0
495,0,0.546216,0
496,0,0.153477,0
497,0,1.42193,0
498,0,0.463475,0
499,0,1.15526,0
500,0,0.684396,0
501,0,0.570677,0
502,0,0.488063,0
503,0,1.56455,0
504,0,1.12316,0
505,0,0.666803,0
506,0,1.06278,0
507,0,0.429719,0
508,0,0.759941,0
509,0,0.714613,0
510,0,1.0938,0
511,0,0.646045,0
512,0,0.790702,0
513,0,1.10135,0
514,0,0.217847,0
515,0,0.0790076,0
516,0,0.895178,0
517,0,1.11097,0
518,0,0.810862,0
519,0,0.58306,0
520,0,0.433393,0
521,0,0.490134,0
522,0,1.2894,0
523,0,1.41333,0
524,0,1.04378,0
525,0,0.234304,0
526,0,0.632756,0
527,0,0.932159,0
528,0,0.464118,0
529,0,0.531893,0
530,0,1.02496,0
531,0,0.433025,0
532,0,0.0223826,0
533,0,0.789331,0
534,0,0.908316,0
535,0,0.741567,0
536,0,1.37434,0
537,0,0.922799,0
538,0,0.985723,0
539,0,1.31719,0
540,0,1.24543,0
541,0,0.0529661,0
542,0,0.830937,0
543,0,0.953861,0
544,0,0.394504,0
545,0,1.43784,0
546,0,0.180012,0
547,0,0.673264,0
548,0,1.02349,0
549,0,1.10675,0
550,0,1.59946,0
551,0,0.525336,0
552,0,1.19169,0
553,0,0.320931,0
554,0,0.341309,0
555,0,0.965489,0
556,0,0.899207,0
557,0,1.23145,0
558,0,0.215446,0
559,0,0.712277,0
560,0,0.733128,0
561,0,1.31857,0
562,0,1.48248,0
563,0,1.09261,0
564,0,1.26696,0
565,0,1.34022,0
566,0,0.464006,0
567,0,0.520544,0
568,0,0.528929,0
569,0,0.794985,0
570,0,0.66676,0
571,0,1.09775,0
572,0,1.0551,0
573,0,1.18784,0
574,0,1.13128,0
575,0,0.930142,0
576,0,1.0991,0
577,0,0.983652,0
578,0,0.0701078,0
579,0,1.33095,0
580,0,0.571317,0
581,0,0.122891,0
582,0,0.72865,0
583,0,1.14726,0
584,0,1.75217,0
585,0,0.748284,0
586,0,1.554,0
587,0,1.50509,0
588,0,0.676211,0
589,0,0.287714,0
590,0,0.948512,0
591,0,0.932235,0
592,0,0.234837,0
593,0,1.16321,0
594,0,0.798526,0
595,0,0.192318,0
596,0,0.261899,0
597,0,0.350427,0
598,0,0.648067,0
599,0,0.405877,0
600,0,0.229805,0
601,0,1.19331,0
602,0,1.10843,0
603,0,1.19139,0
604,0,1.10119,0
605,0,0.1857,0
606,0,0.438291,0
607,0,0.751825,0
608,0,0.192604,0
609,0,0.13661,0
610,0,1.02553,0
611,0,1.01954,0
612,0,0.648409,0
613,0,1.24286,0
614,0,0.513664,0
615,0,1.2237,0
616,0,0.775471,0
617,0,0.744097,0
618,0,0.678559,0
619,0,1.17674,0
620,0,0.902525,0
621,0,0.463395,0
622,0,1.13154,0
623,0,1.43658,0
624,0,0.0400812,0
625,0,0.80914,0
626,0,1.33959,0
627,0,0.960734,0
628,0,0.122262,0
629,0,1.38867,0
630,0,0.887295,0
631,0,0.491911,0
632,0,0.734205,0
633,0,1.01643,0
634,0,1.2953,0
635,0,0.347277,0
636,0,0.589987,0
637,0,0.555707,0
638,0,1.20497,0
639,0,0.00698035,0
640,0,1.30611,0
641,0,0.83054,0
642,0,0.457396,0
643,0,0.912489,0
644,0,0.484208,0
645,0,0.607383,0
646,0,0.00428476,0
647,0,0.232388,0
648,0,0.109516,0
649,0,0.881993,0
650,0,0.741529,0
651,0,1.20873,0
652,0,0.333295,0
653,0,0.829853,0
654,0,1.60732,0
655,0,0.453865,0
656,0,0.93506,0
657,0,2.17532,0
658,0,0.469703,0
659,0,0.667062,0
660,0,1.42067,0
661,0,0.494214,0
662,0,0.860202,0
663,0,1.09039,0
664,0,0.252316,0
665,0,0.155489,0
666,0,0.478625,0
667,0,0.312356,0
668,0,0.832096,0
669,0,0.371266,0
670,0,0.166528,0
671,0,0.434254,0
672,0,1.41578,0
673,0,0.00982879,0
674,0,1.2439,0
675,0,0.403196,0
676,0,1.30725,0
677,0,0.401413,0
678,0,0.597446,0
679,0,0.256098,0
680,0,0.657897,0
681,0,0.502909,0
682,0,0.892736,0
683,0,0.17825,0
684,0,0.124044,0
685,0,0.341746,0
686,0,0.263239,0
687,0,0.933433,0
688,0,0.589311,0
689,0,0.965871,0
690,0,1.85627,0
691,0,0.981739,0
692,0,0.242515,0
693,0,0.272849,0
694,0,1.3525,0
695,0,0.189079,0
696,0,0.0121483,0
697,0,0.992541,0
698,0,0.164031,0
699,0,1.43969,0
700,0,0.837671,0
701,0,0.820987,0
702,0,0.0787604,0
703,0,0.368329,0
704,0,0.318409,0
705,0,0.820668,0
706,0,0.169897,0
707,0,1.01592,0
708,0,0.147034,0
709,0,0.61587,0
710,0,1.05197,0
711,0,0.492794,0
712,0,0.440445,0
713,1,1.28862,5.39958e-08
714,0,0.678036,0
715,0,1.07452,0
716,0,0.929176,0
717,0,1.05405,0
718,0,0.950057,0
719,0,1.061,0
720,0,1.16423,0
721,0,0.538088,0
722,0,0.737981,0
723,0,0.778956,0
724,0,1.28073,0
725,0,1.41937,0
726,0,1.36382,0
727,0,0.671951,0
728,0,0.0395594,0
729,0,1.07814,0
730,0,0.370144,0
731,0,0.583087,0
732,0,0.39391,0
733,0,0.70916,0
734,0,0.798818,0
735,0,0.685523,0
736,0,0.45578,0
737,0,0.984472,0
738,0,0.92433,0
739,0,1.11658,0
740,0,0.0183546,0
741,0,0.55024,0
742,0,0.207021,0
743,0,1.41628,0
744,0,0.213532,0
745,0,1.15761,0
746,0,0.78178,0
747,0,1.39225,0
748,0,1.56923,0
749,0,0.706661,0
750,0,0.655691,0
751,0,1.06755,0
752,0,0.652911,0
753,0,0.533405,0
754,0,0.167199,0
755,0,1.05841,0
756,0,0.547679,0
757,0,0.897187,0
758,0,0.991904,0
759,0,0.192625,0
760,0,0.127393,0
761,0,1.20129,0
762,0,1.21209,0
763,0,0.909755,0
764,0,1.13865,0
765,0,0.28277,0
766,0,0.546507,0
767,0,0.311495,0
768,0,0.577921,0
769,0,0.693358,0
770,0,0.853362,0
771,0,0.795052,0
772,0,0.243504,0
773,0,1.44014,0
774,0,0.941726,0
775,0,0.0610795,0
776,0,0.0481014,0
777,0,0.868822,0
778,0,0.892805,0
779,0,0.0184067,0
780,0,0.0318782,0
781,0,0.734168,0
782,0,0.562214,0
783,0,0.570053,0
784,0,1.04566,0
785,0,0.68297,0
786,0,0.205216,0
787,0,0.512218,0
788,0,0.925179,0
789,0,1.43479,0
790,0,1.58372,0
791,0,0.439635,0
792,0,1.01932,0
793,0,1.16796,0
794,0,0.240898,0
795,0,0.345949,0
796,0,0.603525,0
797,0,0.521572,0
798,0,0.776696,0
799,0,1.28498,0
800,0,0.0901956,0
801,0,0.84573,0
802,0,1.03121,0
803,0,1.12617,0
804,0,1.86627,0
805,0,0.290494,0
806,0,0.267893,0
807,0,0.3078,0
808,0,1.40309,0
809,0,0.403414,0
810,0,0.872592,0
811,0,1.07592,0
812,0,1.03326,0
813,0,1.26632,0
814,0,0.131843,0
815,0,0.492766,0
816,0,1.38867,0
817,0,0.804097,0
818,0,0.389459,0
819,0,0.587432,0
820,0,0.702713,0
821,0,0.590084,0
822,0,1.01881,0
823,0,1.29777,0
824,0,1.00925,0
825,0,0.638872,0
826,0,1.26171,0
827,0,0.672596,0
828,0,0.786733,0
829,1,0.268867,2.38569e-08
830,0,0.630739,0
831,0,1.39551,0
832,0,0.56113,0
833,0,0.691224,0
834,0,0.835939,0
835,0,1.24468,0
836,0,0.800732,0
837,0,0.710681,0
838,0,0.330359,0
839,0,0.917689,0
840,0,1.08881,0
841,0,0.973636,0
842,0,1.03112,0
843,0,0.688852,0
844,0,0.918966,0
845,0,0.936704,0
846,0,0.92554,0
847,0,1.07092,0
848,0,0.322606,0
849,0,0.828058,0
850,0,0.442267,0
851,0,1.23305,0
852,0,0.103419,0
853,0,0.967231,0
854,0,1.2671,0
855,0,0.282747,0
856,0,1.00759,0
857,0,1.18226,0
858,0,0.0210032,0
859,0,1.36459,0
860,0,0.663866,0
861,0,1.33472,0
862,0,1.21923,0
863,0,1.17592,0
864,0,0.538903,0
865,0,0.451225,0
866,0,0.196566,0
867,0,1.36708,0
868,0,1.31664,0
869,0,0.776087,0
870,0,1.19509,0
871,0,1.05152,0
872,0,0.694652,0
873,0,0.588599,0
874,0,1.26728,0
875,0,0.92087,0
876,0,1.26827,0
877,0,1.21066,0
878,0,0.838119,0
879,0,0.793726,0
880,0,1.06272,0
881,0,0.144253,0
882,0,1.10204,0
883,0,0.766466,0
884,0,1.21894,0
885,0,1.2763,0
886,0,0.309908,0
887,0,0.844855,0
888,0,0.35786,0
889,0,0.208473,0
890,0,0.377546,0
891,0,0.295196,0
892,0,0.392009,0
893,0,0.641602,0
894,0,0.9079,0
895,0,1.23175,0
896,0,0.252815,0
897,0,0.479497,0
898,0,1.0496,0
899,0,1.03356,0
900,0,0.0337823,0
901,0,0.327327,0
902,0,0.632904,0
903,0,0.75529,0
904,0,1.03538,0
905,0,0.809328,0
906,0,1.43366,0
907,0,0.625423,0
908,0,0.476468,0
909,0,0.408425,0
910,0,0.653473,0
911,0,0.0686337,0
912,0,0.645069,0
913,0,0.175538,0
914,0,0.561428,0
915,0,0.578969,0
916,0,0.635243,0
917,0,0.311086,0
918,0,0.497968,0
919,0,0.660324,0
920,0,0.53568,0
921,0,0.629542,0
922,0,0.0260141,0
923,0,0.340245,0
924,0,0.0294796,0
925,0,0.92816,0
926,1,1.05434,5.06422e-08
927,0,1.52936,0
928,0,1.43899,0
929,0,0.746386,0
930,0,0.65331,0
931,0,0.0230974,0
932,0,1.63431,0
933,0,1.27227,0
934,0,1.02589,0
935,0,1.1842,0
936,0,0.198298,0
937,0,0.158563,0
938,0,0.63452,0
939,0,0.671457,0
940,0,0.866926,0
941,0,0.760004,0
942,0,0.487982,0
943,0,0.160672,0
944,0,0.160904,0
945,0,1.18944,0
946,0,0.595997,0
947,0,1.10992,0
948,0,1.02988,0
949,0,0.152906,0
950,0,0.19204,0
951,0,0.258823,0
952,0,0.442476,0
953,0,1.29882,0
954,0,0.203981,0
955,0,0.921475,0
956,0,0.781296,0
957,0,1.19425,0
958,0,1.25947,0
959,0,0.186256,0
960,0,1.2252,0
961,0,1.00991,0
962,0,0.993875,0
963,0,0.642205,0
964,0,0.59784,0
965,0,0.857933,0
966,0,1.23574,0
967,0,0.0384462,0
968,0,0.884653,0
969,0,0.392889,0
970,0,1.06941,0
971,0,1.09978,0
972,0,1.23433,0
973,0,1.14957,0
974,0,0.972779,0
975,0,0.574111,0
976,0,1.25301,0
977,0,0.996018,0
978,0,0.545982,0
979,0,0.966426,0
980,0,1.33593,0
981,0,0.449927,0
982,0,1.26926,0
983,0,0.382717,0
984,0,0.813922,0
985,0,0.700173,0
986,0,1.06609,0
987,0,0.258846,0
988,0,1.08786,0
989,0,1.1866,0
990,0,0.83661,0
991,0,0.557391,0
992,0,1.21351,0
993,0,0.648966,0
994,0,0.541053,0
995,0,0.774419,0
996,0,0.485883,0
997,0,1.36975,0
998,0,0.588395,0
999,0,0.732777,0
1000,0,0.837102,0
1001,0,0.87068,0
1002,0,1.07288,0
1003,0,1.17888,0
1004,0,0.829554,0
1005,0,1.04348,0
1006,0,0.446832,0
1007,0,1.03959,0
1008,0,0.561292,0
1009,0,0.91367,0
1010,0,0.893689,0
1011,0,0.520013,0
1012,0,0.887751,0
1013,0,1.12295,0
1014,0,0.547627,0
1015,0,0.37957,0
1016,0,0.583362,0
1017,0,1.31175,0
1018,0,0.397854,0
1019,0,0.695814,0
1020,0,1.28377,0
1021,0,0.822413,0
1022,0,0.195314,0
1023,0,0.0413675,0
1024,0,0.684594,0
1025,0,0.847609,0
1026,0,0.017942,0
1027,0,0.433523,0
1028,0,0.0147792,0
1029,0,0.068024,0
1030,0,0.385941,0
1031,0,1.2115,0
1032,0,0.565071,0
1033,0,0.179051,0
1034,0,1.05347,0
1035,0,0.872745,0
1036,0,0.784432,0
1037,0,0.161209,0
1038,0,0.81484,0
1039,0,0.494661,0
1040,0,0.481152,0
1041,0,0.94091,0
1042,0,0.489131,0
1043,0,1.11461,0
1044,0,0.120389,0
1045,0,0.243326,0
1046,0,1.0965,0
1047,0,0.624266,0
1048,0,0.0335116,0
1049,0,0.993068,0
1050,0,0.385668,0
1051,0,1.48138,0
1052,0,0.800075,0
1053,0,0.309587,0
1054,0,1.04157,0
1055,0,0.624799,0
1056,0,1.03337,0
1057,0,0.235862,0
1058,0,0.372592,0
1059,0,0.756254,0
1060,0,1.10739,0
1061,0,0.505096,0
1062,0,1.19619,0
1063,0,0.20431,0
1064,0,0.178653,0
1065,0,1.05583,0
1066,0,0.149348,0
1067,0,0.865195,0
1068,0,0.556183,0
1069,0,0.804873,0
1070,0,1.3154,0
1071,0,0.20733,0
1072,0,0.712232,0
1073,0,0.716085,0
1074,0,0.30576,0
1075,0,0.583394,0
1076,0,1.1792,0
1077,0,0.331173,0
1078,0,1.11551,0
1079,0,1.16297,0
1080,0,0.349507,0
1081,0,0.69578,0
1082,0,1.38365,0
1083,0,0.41026,0
1084,0,0.659092,0
1085,0,0.115337,0
1086,0,0.677041,0
1087,0,0.611869,0
1088,0,0.211298,0
1089,0,1.38153,0
1090,0,0.541965,0
1091,0,0.269649,0
1092,0,0.597385,0
1093,0,0.914349,0
1094,0,0.974037,0
1095,0,0.627803,0
1096,0,0.525013,0
1097,0,0.43319,0
1098,0,0.382775,0
1099,0,1.42189,0
1100,0,0.217608,0
1101,0,0.178188,0
1102,0,0.0289663,0
1103,0,0.0130624,0
1104,0,1.00115,0
1105,0,0.469125,0
1106,0,0.722193,0
1107,0,1.07764,0
1108,0,0.908689,0
1109,0,1.3178,0
1110,0,0.662928,0
1111,0,1.26464,0
1112,0,0.630911,0
1113,0,0.99826,0
1114,0,1.98826,0
1115,0,1.00967,0
1116,0,0.461451,0
1117,0,1.15965,0
1118,0,0.0843808,0
1119,0,0.932243,0
1120,0,0.913435,0
1121,0,1.16115,0
1122,0,0.872972,0
1123,0,0.0983336,0
1124,0,0.897701,0
1125,0,0.569827,0
1126,0,1.34224,0
1127,0,0.0277219,0
1128,0,0.718058,0
1129,0,1.022,0
1130,0,0.912951,0
1131,0,0.686285,0
1132,0,0.207501,0
1133,0,0.803601,0
1134,0,0.747749,0
1135,0,0.561798,0
1136,0,0.918443,0
1137,0,0.0920475,0
1138,0,0.256276,0
1139,0,1.12337,0
1140,0,0.521965,0
1141,0,0.692595,0
1142,0,0.865868,0
1143,0,0.0180116,0
1144,0,1.46099,0
1145,0,0.235256,0
1146,0,0.354244,0
1147,0,0.281141,0
1148,0,0.255245,0
1149,0,1.50329,0
1150,0,0.62296,0
1151,0,0.940095,0
1152,0,0.278835,0
1153,0,1.09801,0
1154,0,0.170829,0
1155,0,0.905477,0
1156,0,0.33705,0
1157,0,0.863811,0
1158,0,0.778957,0
1159,0,0.909618,0
1160,0,0.726961,0
1161,0,0.896472,0
1162,0,1.04927,0
1163,0,1.52571,0
1164,0,0.455379,0
1165,0,1.52781,0
1166,0,0.204601,0
1167,0,1.04296,0
1168,0,1.05785,0
1169,0,1.24561,0
1170,0,0.643191,0
1171,0,1.04921,0
1172,0,0.525693,0
1173,0,0.584514,0
1174,0,0.763028,0
1175,0,0.640893,0
1176,0,0.830865,0
1177,0,1.81022,0
1178,0,0.874471,0
1179,0,0.111146,0
1180,0,1.47259,0
1181,0,0.63271,0
1182,0,0.0412178,0
1183,0,1.03206,0
1184,0,0.0779748,0
1185,0,0.338399,0
1186,0,0.254177,0
1187,0,0.796492,0
1188,0,0.407619,0
1189,0,0.549724,0
1190,0,0.603577,0
1191,0,0.422749,0
1192,0,0.255498,0
1193,0,0.889189,0
1194,0,0.801813,0
1195,0,0.341843,0
1196,0,0.322928,0
1197,0,0.875153,0
1198,0,0.522689,0
1199,0,0.372962,0
1200,0,0.600787,0
1201,0,0.0157455,0
1202,0,0.938738,0
1203,0,1.1616,0
1204,0,0.363497,0
1205,0,0.686455,0
1206,0,0.170794,0
1207,0,0.45172,0
1208,0,0.825021,0
1209,0,1.11816,0
1210,0,0.245728,0
1211,0,0.525448,0
1212,0,0.0501909,0
1213,0,0.126527,0
1214,0,0.919572,0
1215,0,0.543149,0
1216,0,0.0455092,0
1217,0,0.431303,0
1218,0,1.329,0
1219,0,0.661328,0
1220,0,0.0241383,0
1221,0,0.987241,0
1222,0,0.408204,0
1223,0,0.176668,0
1224,0,0.451401,0
1225,0,0.855707,0
1226,0,0.675316,0
1227,0,0.660604,0
1228,0,0.0167798,0
1229,0,0.497981,0
1230,0,0.519668,0
1231,0,0.947712,0
1232,0,0.722951,0
1233,0,1.55459,0
1234,0,0.181369,0
1235,0,0.277576,0
1236,0,1.27631,0
1237,0,0.547086,0
1238,0,1.35828,0
